Time - Plot 0,Amplitude - Plot 1,Amplitude - Plot 0
7.77E-05,-3,-3.2
7.78E-05,-3,-3.2
7.78E-05,-2.8,-3
7.78E-05,-3,-3.4
7.79E-05,-3.4,-3
7.79E-05,-3,-2.8
7.80E-05,-3.2,-2.8
7.80E-05,-3.2,-3
7.80E-05,-3,-3
7.81E-05,-2.8,-3
7.81E-05,-2.8,-3.4
7.82E-05,-3,-3
7.82E-05,-3,-3.2
7.82E-05,-3,-3.2
7.83E-05,-3.4,-3
7.83E-05,-3.2,-2.8
7.84E-05,-3,-3
7.84E-05,-3,-3.2
7.84E-05,-3.2,-3
7.85E-05,-2.8,-3
7.85E-05,-3.2,-3
7.86E-05,-3,-3
7.86E-05,-3,-3.2
7.86E-05,-3,-3
7.87E-05,-3,-3
7.87E-05,-3,-3
7.88E-05,-3.2,-3.4
7.88E-05,-3.2,-3.2
7.88E-05,-3,-3
7.89E-05,-3,-3
7.89E-05,-3,-3
7.90E-05,-3,-3.2
7.90E-05,-3.4,-3
7.90E-05,-3,-3.2
7.91E-05,-3,-3.4
7.91E-05,-2.8,-3
7.92E-05,-3.2,-3.2
7.92E-05,-3.2,-3
7.92E-05,-3.2,-3
7.93E-05,-3,-2.8
7.93E-05,-3,-3.2
7.94E-05,-3,-3.2
7.94E-05,-3,-2.8
7.94E-05,-3,-3
7.95E-05,-3,-3
7.95E-05,-3,-3.4
7.96E-05,-3.2,-3.2
7.96E-05,-3.2,-3.2
7.96E-05,-3,-3
7.97E-05,-2.8,-3.4
7.97E-05,-3,-2.8
7.98E-05,-3,-3
7.98E-05,-3.2,-3
7.98E-05,-3.2,-3.2
7.99E-05,-3.2,-3
7.99E-05,-3,-3.4
8.00E-05,-3.2,-3.2
8.00E-05,-3,-3
8.00E-05,-3.4,-3.2
8.01E-05,-3,-3.2
8.01E-05,-3,-3.2
8.02E-05,-2.8,-3.2
8.02E-05,-3,-3.2
8.02E-05,-3,-3.2
8.03E-05,-3,-3
8.03E-05,-3,-3
8.04E-05,-3,-3.2
8.04E-05,-3,-3
8.04E-05,-2.8,-3.2
8.05E-05,-3.2,-3.2
8.05E-05,-3.2,-3
8.06E-05,-2.8,-3.2
8.06E-05,-3,-3
8.06E-05,-3,-3
8.07E-05,-3,-3.4
8.07E-05,-3.2,-2.8
8.08E-05,-3,-3
8.08E-05,-3.2,-3
8.08E-05,-3.2,-3.2
8.09E-05,-3.2,-3.2
8.09E-05,-3.2,-3.2
8.10E-05,-3,-2.6
8.10E-05,-3,-3.2
8.10E-05,-3,-3.2
8.11E-05,-3.4,-3.2
8.11E-05,-3,-3.2
8.12E-05,-3.2,-3
8.12E-05,-3,-3
8.12E-05,-3,-3.2
8.13E-05,-3,-3.2
8.13E-05,-3,-3.2
8.14E-05,-3,-3.2
8.14E-05,-3,-3.2
8.14E-05,-3,-3
8.15E-05,-3,-3.2
8.15E-05,-3,-3
8.16E-05,-3.2,-3
8.16E-05,-2.8,-3.2
8.16E-05,-2.8,-3.2
8.17E-05,-3.2,-3
8.17E-05,-3,-3.2
8.18E-05,-3,-3
8.18E-05,-3,-3.2
8.18E-05,-3.2,-2.8
8.19E-05,-3.2,-3.2
8.19E-05,-3.2,-2.8
8.20E-05,-3,-3
8.20E-05,-3.2,-3
8.20E-05,-2.8,-3.2
8.21E-05,-3.2,-3.2
8.21E-05,-3.2,-3
8.22E-05,-3.2,-2.8
8.22E-05,-3.2,-3.4
8.22E-05,-3,-3.2
8.23E-05,-3,-2.6
8.23E-05,-3,-2.8
8.24E-05,-3,-3.4
8.24E-05,-3,-3.2
8.24E-05,-3,-3.2
8.25E-05,-3.2,-3
8.25E-05,-3.2,-3.2
8.26E-05,-3,-3.2
8.26E-05,-3,-3
8.26E-05,-3,-3
8.27E-05,-3,-3.2
8.27E-05,-3.2,-3.2
8.28E-05,-3.2,-3.2
8.28E-05,-3,-3
8.28E-05,-3.2,-3
8.29E-05,-3.2,-2.8
8.29E-05,-3,-3.4
8.30E-05,-3,-3.2
8.30E-05,-3,-3
8.30E-05,-3,-3
8.31E-05,-3,-3.2
8.31E-05,-3.2,-3
8.32E-05,-3,-3
8.32E-05,-3.2,-3
8.32E-05,-3,-2.8
8.33E-05,-3.2,-3
8.33E-05,-3.2,-3
8.34E-05,-2.8,-3
8.34E-05,-3.2,-3.2
8.34E-05,-3.2,-3
8.35E-05,-3.2,-3.4
8.35E-05,-3.2,-3.2
8.36E-05,-3,-3
8.36E-05,-3,-3
8.36E-05,-3,-3.2
8.37E-05,-3,-3
8.37E-05,-3,-3
8.38E-05,-3.2,-3
8.38E-05,-3.2,-3
8.38E-05,-3,-3
8.39E-05,-3.2,-3.2
8.39E-05,-3.2,-3.2
8.40E-05,-3.2,-3.2
8.40E-05,-3.4,-3
8.40E-05,-3.2,-3.2
8.41E-05,-3,-3
8.41E-05,-3.2,-3.2
8.42E-05,-3.2,-3.2
8.42E-05,-3,-3
8.42E-05,-3,-3
8.43E-05,-3,-3
8.43E-05,-3,-3
8.44E-05,-3.2,-3.2
8.44E-05,-2.8,-3.2
8.44E-05,-3,-3.2
8.45E-05,-3,-3
8.45E-05,-3,-3
8.46E-05,-2.8,-3
8.46E-05,-2.8,-3.2
8.46E-05,-3.2,-3.4
8.47E-05,-3.2,-3
8.47E-05,-3,-3
8.48E-05,-3.2,-3
8.48E-05,-3,-3
8.48E-05,-2.8,-3
8.49E-05,-3,-3
8.49E-05,-3,-2.8
8.50E-05,-3,-3.2
8.50E-05,-3.2,-3
8.50E-05,-3,-3
8.51E-05,-3.2,-3.2
8.51E-05,-3,-2.8
8.52E-05,-3,-3
8.52E-05,-3,-3
8.52E-05,-3.2,-3.2
8.53E-05,-3,-2.8
8.53E-05,-3,-3.2
8.54E-05,-3,-3
8.54E-05,-3.2,-3
8.54E-05,-3.2,-3.2
8.55E-05,-3.2,-3.2
8.55E-05,-3,-3.2
8.56E-05,-3,-3.2
8.56E-05,-2.8,-2.8
8.56E-05,-3,-3
8.57E-05,-3.2,-3.2
8.57E-05,-3,-3
8.58E-05,-3.2,-3.4
8.58E-05,-3.2,-3
8.58E-05,-3,-3
8.59E-05,-3.2,-2.8
8.59E-05,-3,-2.8
8.60E-05,-3.2,-3.2
8.60E-05,-2.8,-3
8.60E-05,-3,-3.2
8.61E-05,-3.2,-3.2
8.61E-05,-3,-3
8.62E-05,-3,-3.2
8.62E-05,-3.2,-3
8.62E-05,-3,-3.2
8.63E-05,-3,-3
8.63E-05,-3,-3.2
8.64E-05,-3,-3
8.64E-05,-3,-3
8.64E-05,-3.2,-3
8.65E-05,-3.2,-3
8.65E-05,-3,-3.2
8.66E-05,-3.2,-3.2
8.66E-05,-3,-2.8
8.66E-05,-3,-3
8.67E-05,-3.2,-3.2
8.67E-05,-3,-3.2
8.68E-05,-3,-2.8
8.68E-05,-3,-3
8.68E-05,-3.2,-3.2
8.69E-05,-3,-3.4
8.69E-05,-3.2,-3
8.70E-05,-3,-3.2
8.70E-05,-3,-3.2
8.70E-05,-3.2,-3
8.71E-05,-3,-3.2
8.71E-05,-2.8,-3
8.72E-05,-3.2,-3.2
8.72E-05,-3.2,-2.8
8.72E-05,-3,-3.2
8.73E-05,-3,-2.8
8.73E-05,-2.8,-3
8.74E-05,-3,-3.2
8.74E-05,-3.2,-3
8.74E-05,-3,-3.2
8.75E-05,-3.2,-3
8.75E-05,-3.2,-3.2
8.76E-05,-3.2,-3.2
8.76E-05,-3.2,-3.4
8.76E-05,-3.2,-3.2
8.77E-05,-3.4,-3
8.77E-05,-3.2,-3
8.78E-05,-3.2,-3.2
8.78E-05,-3,-3
8.78E-05,-3.2,-3.2
8.79E-05,-3.2,-3
8.79E-05,-3.2,-3.2
8.80E-05,-3,-3.2
8.80E-05,-3.2,-3.2
8.80E-05,-3,-3
8.81E-05,-3.2,-3.4
8.81E-05,-3.2,-3.2
8.82E-05,-3.2,-3
8.82E-05,-3,-3
8.82E-05,-3.2,-3
8.83E-05,-3,-2.8
8.83E-05,-3,-3.2
8.84E-05,-3,-3
8.84E-05,-3.2,-3.2
8.84E-05,-3.2,-3.2
8.85E-05,-3.2,-3
8.85E-05,-3,-3
8.86E-05,-2.8,-3
8.86E-05,-3.2,-3.4
8.86E-05,-3.2,-3
8.87E-05,-2.8,-3.2
8.87E-05,-3.2,-2.8
8.88E-05,-3,-3
8.88E-05,-3,-3
8.88E-05,-2.8,-3.2
8.89E-05,-3.2,-3
8.89E-05,-3.2,-3.2
8.90E-05,-3,-3
8.90E-05,-3.2,-3
8.90E-05,-3.2,-3
8.91E-05,-3.4,-3.2
8.91E-05,-2.8,-3
8.92E-05,-3.2,-3
8.92E-05,-3.4,-3
8.92E-05,-3.2,-2.8
8.93E-05,-3.2,-3
8.93E-05,-3,-3.2
8.94E-05,-3,-3.2
8.94E-05,-3,-3
8.94E-05,-3.2,-3.2
8.95E-05,-3.2,-3
8.95E-05,-3,-3.2
8.96E-05,-2.8,-3.2
8.96E-05,-3.2,-3
8.96E-05,-3,-3.2
8.97E-05,-3.2,-3
8.97E-05,-3,-3.2
8.98E-05,-3,-3
8.98E-05,-3,-2.8
8.98E-05,-3.4,-2.8
8.99E-05,-3,-3.2
8.99E-05,-3.2,-3.2
9.00E-05,-3,-3
9.00E-05,-3,-3.2
9.00E-05,-3.4,-3
9.01E-05,-3,-3.2
9.01E-05,-3,-3.2
9.02E-05,-3.2,-3
9.02E-05,-3.2,-2.8
9.02E-05,-3,-3
9.03E-05,-2.8,-3.2
9.03E-05,-3,-3
9.04E-05,-3,-3
9.04E-05,-3,-3
9.04E-05,-3,-3.2
9.05E-05,-3.2,-3.4
9.05E-05,-3.2,-3.2
9.06E-05,-3,-3
9.06E-05,-3.2,-3
9.06E-05,-3.2,-3.2
9.07E-05,-3,-3.2
9.07E-05,-2.8,-2.8
9.08E-05,-3.2,-3.2
9.08E-05,-3.2,-3
9.08E-05,-3.2,-3.2
9.09E-05,-3.2,-3
9.09E-05,-3,-3.2
9.10E-05,-3,-3
9.10E-05,-2.8,-3.2
9.10E-05,-3,-3
9.11E-05,-3,-3
9.11E-05,-3,-3.2
9.12E-05,-3.4,-2.8
9.12E-05,-3.2,-3.2
9.12E-05,-3.2,-3.2
9.13E-05,-3.2,-3
9.13E-05,-3.2,-2.8
9.14E-05,-3.2,-3.2
9.14E-05,-3.2,-3.4
9.14E-05,-3.2,-3
9.15E-05,-3,-2.8
9.15E-05,-3.2,-3
9.16E-05,-3,-3.4
9.16E-05,-3,-3
9.16E-05,-3,-3
9.17E-05,-3.2,-2.8
9.17E-05,-3.2,-3.2
9.18E-05,-3,-3.2
9.18E-05,-3.2,-3
9.18E-05,-3.2,-3.2
9.19E-05,-3.2,-3.2
9.19E-05,-3,-3.2
9.20E-05,-3.2,-3
9.20E-05,-3,-3
9.20E-05,-3,-3.2
9.21E-05,-3.2,-3.4
9.21E-05,-3.2,-3
9.22E-05,-3.2,-2.8
9.22E-05,-2.8,-3
9.22E-05,-3,-3
9.23E-05,-3,-2.8
9.23E-05,-3.2,-3.2
9.24E-05,-3,-3.2
9.24E-05,-3.2,-3
9.24E-05,-2.8,-3
9.25E-05,-3,-3.2
9.25E-05,-2.8,-3
9.26E-05,-3,-3.2
9.26E-05,-3.2,-3.2
9.26E-05,-3,-3.2
9.27E-05,-3,-3.2
9.27E-05,-2.8,-3
9.28E-05,-3,-3.2
9.28E-05,-2.8,-3.2
9.28E-05,-3.2,-2.8
9.29E-05,-3,-3
9.29E-05,-3.2,-3.2
9.30E-05,-3.2,-3.2
9.30E-05,-3,-3.2
9.30E-05,-3.2,-3
9.31E-05,-3.2,-3
9.31E-05,-3,-3
9.32E-05,-3.2,-3.2
9.32E-05,-3,-3.2
9.32E-05,-3.2,-3.2
9.33E-05,-3.4,-3.2
9.33E-05,-3.2,-3.2
9.34E-05,-3,-3.2
9.34E-05,-3.2,-3
9.34E-05,-3.2,-3.2
9.35E-05,-3.2,-3.2
9.35E-05,-3.2,-3
9.36E-05,-3,-2.8
9.36E-05,-3.2,-3.2
9.36E-05,-3,-3
9.37E-05,-3,-3.2
9.37E-05,-3.2,-3.2
9.38E-05,-3,-3.2
9.38E-05,-3,-3
9.38E-05,-2.8,-3
9.39E-05,-2.8,-3
9.39E-05,-3,-3
9.40E-05,-3,-3.2
9.40E-05,-3,-3.2
9.40E-05,-3,-3.2
9.41E-05,-3,-3.2
9.41E-05,-3.2,-3
9.42E-05,-3,-2.8
9.42E-05,-3,-3
9.42E-05,-3,-3
9.43E-05,-3.2,-3
9.43E-05,-3,-3.2
9.44E-05,-3,-2.8
9.44E-05,-3,-3
9.44E-05,-3,-3
9.45E-05,-3.2,-3.2
9.45E-05,-3,-2.8
9.46E-05,-3.2,-3
9.46E-05,-3,-3.4
9.46E-05,-3.2,-3.2
9.47E-05,-3,-2.8
9.47E-05,-3.2,-3.2
9.48E-05,-3,-3
9.48E-05,-3,-3.2
9.48E-05,-3,-3
9.49E-05,-3,-3.2
9.49E-05,-3,-3.2
9.50E-05,-3,-3
9.50E-05,-3,-3.2
9.50E-05,-3.2,-3
9.51E-05,-3.2,-3.2
9.51E-05,-3.4,-2.8
9.52E-05,-3,-2.8
9.52E-05,-3,-3.2
9.52E-05,-3,-3
9.53E-05,-3,-2.8
9.53E-05,-3.2,-3
9.54E-05,-3,-3.2
9.54E-05,-3,-3.2
9.54E-05,-3.2,-3
9.55E-05,-3.2,-2.8
9.55E-05,-3,-3.4
9.56E-05,-2.8,-2.8
9.56E-05,-3.2,-3
9.56E-05,-3.2,-3
9.57E-05,-3,-3
9.57E-05,-3,-3.2
9.58E-05,-3.2,-3.2
9.58E-05,-3.2,-3.2
9.58E-05,-3,-3.4
9.59E-05,-3.4,-3
9.59E-05,-3.2,-3.2
9.60E-05,-3.2,-3.2
9.60E-05,-3,-3.2
9.60E-05,-3,-3.2
9.61E-05,-3,-3
9.61E-05,-3,-3.2
9.62E-05,-3.2,-3
9.62E-05,-3,-3
9.62E-05,-3,-3
9.63E-05,-3,-3.4
9.63E-05,-3.2,-3.2
9.64E-05,-3.2,-3.2
9.64E-05,-2.8,-3
9.64E-05,-3.2,-3
9.65E-05,-3,-3
9.65E-05,-3,-3.4
9.66E-05,-3,-3
9.66E-05,-3,-3.2
9.66E-05,-3,-3
9.67E-05,-2.8,-3.2
9.67E-05,-3,-3.2
9.68E-05,-3,-3
9.68E-05,-3,-2.8
9.68E-05,-3,-3.2
9.69E-05,-3,-3.2
9.69E-05,-3.4,-3
9.70E-05,-3,-3.4
9.70E-05,-3.2,-3
9.70E-05,-2.8,-3.2
9.71E-05,-3,-3.2
9.71E-05,-3,-3
9.72E-05,-3,-3
9.72E-05,-3,-3
9.72E-05,-3.2,-3.2
9.73E-05,-3,-3
9.73E-05,-3,-3.2
9.74E-05,-3.2,-3
9.74E-05,-3.2,-3
9.74E-05,-3.2,-3.2
9.75E-05,-3,-3.2
9.75E-05,-3,-3
9.76E-05,-3,-3
9.76E-05,-3,-3.2
9.76E-05,-3,-3.4
9.77E-05,-3.2,-3.2
9.77E-05,-3,-3.2
9.78E-05,-3,-3
9.78E-05,-3,-3
9.78E-05,-3,-3.2
9.79E-05,-2.8,-3
9.79E-05,-3.2,-3
9.80E-05,-3.2,-3
9.80E-05,-2.8,-3
9.80E-05,-3,-3.4
9.81E-05,-3.2,-3
9.81E-05,-3.2,-2.8
9.82E-05,-3,-3
9.82E-05,-3,-3.2
9.82E-05,-3.4,-3
9.83E-05,-3.2,-3.2
9.83E-05,-3.2,-3
9.84E-05,-3.2,-3.2
9.84E-05,-3.2,-3.2
9.84E-05,-3.2,-3
9.85E-05,-3,-2.8
9.85E-05,-3,-3
9.86E-05,-3.2,-3.4
9.86E-05,-3,-3.2
9.86E-05,-3,-2.8
9.87E-05,-3,-3
9.87E-05,-3.4,-3
9.88E-05,-3,-3.2
9.88E-05,-3.2,-3
9.88E-05,-3,-3
9.89E-05,-3,-3.2
9.89E-05,-3,-3.2
9.90E-05,-3.2,-3
9.90E-05,-3,-3
9.90E-05,-3,-3
9.91E-05,-3.2,-3
9.91E-05,-3.4,-3
9.92E-05,-3.2,-3
9.92E-05,-2.8,-3.2
9.92E-05,-3.2,-2.8
9.93E-05,-3.2,-3
9.93E-05,-3.2,-3.4
9.94E-05,-3,-3.2
9.94E-05,-3,-3.2
9.94E-05,-3,-2.8
9.95E-05,-3,-3.2
9.95E-05,-2.8,-3.2
9.96E-05,-3,-2.8
9.96E-05,-3,-3
9.96E-05,-3.2,-3
9.97E-05,-3,-3.2
9.97E-05,-3.2,-3.2
9.98E-05,-3.4,-3.2
9.98E-05,-2.8,-3.2
9.98E-05,-3.4,-3.2
9.99E-05,-3.2,-3
9.99E-05,-3,-3.2
1.00E-04,-3.2,-3.2
