Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,*build graph off of,,Time - square,Amplitude,,Time - circuit,Amplitude,1.839397206,3.160602794
,,,,,0.004204,0.005844,10.2,0.004204,0.005844,9.8,,
,,,,,0.004208,0.005848,10.4,0.004208,0.005848,9.8,,
,,,,,0.004212,0.005852,10.4,0.004212,0.005852,9.8,,
,,,,,0.004216,0.005856,10.4,0.004216,0.005856,9.6,,
,,,,,0.00422,0.00586,10.2,0.00422,0.00586,9.8,,
,,,,,0.004224,0.005864,10.4,0.004224,0.005864,9.8,,
,,,,,0.004228,0.005868,10.2,0.004228,0.005868,9.8,,
,,,,,0.004232,0.005872,10.4,0.004232,0.005872,9.8,,
,,,,,0.004236,0.005876,10.2,0.004236,0.005876,9.8,,
,,,,,0.00424,0.00588,10.4,0.00424,0.00588,9.8,,
,,,,,0.004244,0.005884,10.4,0.004244,0.005884,9.8,,
,,,,,0.004248,0.005888,10.4,0.004248,0.005888,9.8,,
,,,,,0.004252,0.005892,10.4,0.004252,0.005892,9.6,,
,,,,,0.004256,0.005896,10.4,0.004256,0.005896,9.8,,
,,,,,0.00426,0.0059,10.4,0.00426,0.0059,9.8,,
,,,,,0.004264,0.005904,10.4,0.004264,0.005904,9.8,,
,,,,,0.004268,0.005908,10.4,0.004268,0.005908,9.8,,
,,,,,0.004272,0.005912,10.2,0.004272,0.005912,9.8,,
,,,,,0.004276,0.005916,10.4,0.004276,0.005916,9.8,,
,,,,,0.00428,0.00592,10.4,0.00428,0.00592,9.8,,
,,,,,0.004284,0.005924,10.4,0.004284,0.005924,9.8,,
,,,,,0.004288,0.005928,10.4,0.004288,0.005928,9.8,,
,,,,,0.004292,0.005932,10.4,0.004292,0.005932,9.6,,
,,,,,0.004296,0.005936,10.4,0.004296,0.005936,9.8,,
,,,,,0.0043,0.00594,10.2,0.0043,0.00594,9.6,,
,,,,,0.004304,0.005944,10.4,0.004304,0.005944,9.8,,
,,,,,0.004308,0.005948,10.4,0.004308,0.005948,9.8,,
,,,,,0.004312,0.005952,10.4,0.004312,0.005952,9.8,,
,,,,,0.004316,0.005956,10.4,0.004316,0.005956,9.8,,
,,,,,0.00432,0.00596,10.4,0.00432,0.00596,9.8,,
,,,,,0.004324,0.005964,10.4,0.004324,0.005964,9.8,,
,,,,,0.004328,0.005968,10.4,0.004328,0.005968,9.6,,
,,,,,0.004332,0.005972,10.2,0.004332,0.005972,9.8,,
,,,,,0.004336,0.005976,10.4,0.004336,0.005976,9.8,,
,,,,,0.00434,0.00598,10.2,0.00434,0.00598,9.8,,
,,,,,0.004344,0.005984,10.4,0.004344,0.005984,9.8,,
,,,,,0.004348,0.005988,10.2,0.004348,0.005988,9.8,,
,,,,,0.004352,0.005992,10.4,0.004352,0.005992,9.6,,
,,,,,0.004356,0.005996,10.4,0.004356,0.005996,9.8,,
,,,,,0.00436,0.006,10.4,0.00436,0.006,9.8,,
,,,,,0.004364,0.006004,10.4,0.004364,0.006004,9.6,,
,,,,,0.004368,0.006008,10.4,0.004368,0.006008,9.8,,
,,,,,0.004372,0.006012,10.4,0.004372,0.006012,9.8,,
,,,,,0.004376,0.006016,10.4,0.004376,0.006016,9.8,,
,,,,,0.00438,0.00602,10.2,0.00438,0.00602,9.6,,
,,,,,0.004384,0.006024,10.4,0.004384,0.006024,9.8,,
,,,,,0.004388,0.006028,10.4,0.004388,0.006028,9.8,,
,,,,,0.004392,0.006032,10.4,0.004392,0.006032,9.8,,
,,,,,0.004396,0.006036,10.4,0.004396,0.006036,9.6,,
,,,,,0.0044,0.00604,10.4,0.0044,0.00604,9.8,,
,,,,,0.004404,0.006044,10.4,0.004404,0.006044,9.8,,
,,,,,0.004408,0.006048,10.4,0.004408,0.006048,9.8,,
,,,,,0.004412,0.006052,10.4,0.004412,0.006052,9.8,,
,,,,,0.004416,0.006056,10.4,0.004416,0.006056,9.8,,
,,,,,0.00442,0.00606,10.4,0.00442,0.00606,9.8,,
,,,,,0.004424,0.006064,10.4,0.004424,0.006064,9.8,,
,,,,,0.004428,0.006068,10.4,0.004428,0.006068,9.8,,
,,,,,0.004432,0.006072,10.4,0.004432,0.006072,9.8,,
,,,,,0.004436,0.006076,10.4,0.004436,0.006076,9.8,,
,,,,,0.00444,0.00608,10.2,0.00444,0.00608,9.8,,
,,,,,0.004444,0.006084,10.2,0.004444,0.006084,9.8,,
,,,,,0.004448,0.006088,10.2,0.004448,0.006088,9.8,,
,,,,,0.004452,0.006092,10.4,0.004452,0.006092,9.8,,
,,,,,0.004456,0.006096,10.4,0.004456,0.006096,9.8,,
,,,,,0.00446,0.0061,10.2,0.00446,0.0061,9.8,,
,,,,,0.004464,0.006104,10.4,0.004464,0.006104,9.8,,
,,,,,0.004468,0.006108,10.4,0.004468,0.006108,9.8,,
,,,,,0.004472,0.006112,10.4,0.004472,0.006112,9.8,,
,,,,,0.004476,0.006116,10.4,0.004476,0.006116,9.8,,
,,,,,0.00448,0.00612,10.4,0.00448,0.00612,9.8,,
,,,,,0.004484,0.006124,10.4,0.004484,0.006124,9.8,,
,,,,,0.004488,0.006128,10.4,0.004488,0.006128,9.8,,
,,,,,0.004492,0.006132,10.4,0.004492,0.006132,9.6,,
,,,,,0.004496,0.006136,10.2,0.004496,0.006136,9.8,,
,,,,,0.0045,0.00614,10.2,0.0045,0.00614,9.8,,
,,,,,0.004504,0.006144,10.4,0.004504,0.006144,9.8,,
,,,,,0.004508,0.006148,10.4,0.004508,0.006148,9.8,,
,,,,,0.004512,0.006152,10.2,0.004512,0.006152,9.8,,
,,,,,0.004516,0.006156,10.2,0.004516,0.006156,9.8,,
,,,,,0.00452,0.00616,10.4,0.00452,0.00616,9.8,,
,,,,,0.004524,0.006164,10.4,0.004524,0.006164,9.8,,
,,,,,0.004528,0.006168,10.4,0.004528,0.006168,9.6,,
,,,,,0.004532,0.006172,10.4,0.004532,0.006172,9.6,,
,,,,,0.004536,0.006176,10.4,0.004536,0.006176,9.8,,
,,,,,0.00454,0.00618,10.4,0.00454,0.00618,9.8,,
,,,,,0.004544,0.006184,10.4,0.004544,0.006184,9.8,,
,,,,,0.004548,0.006188,10.4,0.004548,0.006188,9.8,,
,,,,,0.004552,0.006192,10.4,0.004552,0.006192,9.8,,
,,,,,0.004556,0.006196,10.4,0.004556,0.006196,9.8,,
,,,,,0.00456,0.0062,10.2,0.00456,0.0062,9.8,,
,,,,,0.004564,0.006204,10.4,0.004564,0.006204,9.8,,
,,,,,0.004568,0.006208,10.4,0.004568,0.006208,9.8,,
,,,,,0.004572,0.006212,10.4,0.004572,0.006212,9.8,,
,,,,,0.004576,0.006216,10.4,0.004576,0.006216,9.8,,
,,,,,0.00458,0.00622,10.4,0.00458,0.00622,9.8,,
,,,,,0.004584,0.006224,10.2,0.004584,0.006224,9.6,,
,,,,,0.004588,0.006228,10.4,0.004588,0.006228,9.8,,
,,,,,0.004592,0.006232,10.4,0.004592,0.006232,9.8,,
,,,,,0.004596,0.006236,10.4,0.004596,0.006236,9.8,,
,,,,,0.0046,0.00624,10.4,0.0046,0.00624,9.8,,
,,,,,0.004604,0.006244,10.4,0.004604,0.006244,9.8,,
,,,,,0.004608,0.006248,10.4,0.004608,0.006248,9.8,,
,,,,,0.004612,0.006252,10.2,0.004612,0.006252,9.8,,
,,,,,0.004616,0.006256,10.4,0.004616,0.006256,9.8,,
,,,,,0.00462,0.00626,10.4,0.00462,0.00626,9.8,,
,,,,,0.004624,0.006264,10.4,0.004624,0.006264,9.8,,
,,,,,0.004628,0.006268,10.4,0.004628,0.006268,9.8,,
,,,,,0.004632,0.006272,10.4,0.004632,0.006272,9.8,,
,,,,,0.004636,0.006276,10.4,0.004636,0.006276,9.8,,
,,,,,0.00464,0.00628,10.4,0.00464,0.00628,9.8,,
,,,,,0.004644,0.006284,10.4,0.004644,0.006284,9.8,,
,,,,,0.004648,0.006288,10.2,0.004648,0.006288,9.8,,
,,,,,0.004652,0.006292,10.4,0.004652,0.006292,9.8,,
,,,,,0.004656,0.006296,10.4,0.004656,0.006296,9.8,,
,,,,,0.00466,0.0063,10.2,0.00466,0.0063,9.8,,
,,,,,0.004664,0.006304,10.4,0.004664,0.006304,9.8,,
,,,,,0.004668,0.006308,10.4,0.004668,0.006308,9.8,,
,,,,,0.004672,0.006312,10.4,0.004672,0.006312,9.8,,
,,,,,0.004676,0.006316,10.4,0.004676,0.006316,9.8,,
,,,,,0.00468,0.00632,10.4,0.00468,0.00632,9.8,,
,,,,,0.004684,0.006324,10.2,0.004684,0.006324,9.8,,
,,,,,0.004688,0.006328,10.4,0.004688,0.006328,9.8,,
,,,,,0.004692,0.006332,10.4,0.004692,0.006332,9.8,,
,,,,,0.004696,0.006336,10.4,0.004696,0.006336,9.8,,
,,,,,0.0047,0.00634,10.4,0.0047,0.00634,9.8,,
,,,,,0.004704,0.006344,10.4,0.004704,0.006344,9.6,,
,,,,,0.004708,0.006348,10.4,0.004708,0.006348,9.8,,
,,,,,0.004712,0.006352,10.2,0.004712,0.006352,9.8,,
,,,,,0.004716,0.006356,10.4,0.004716,0.006356,9.8,,
,,,,,0.00472,0.00636,10.4,0.00472,0.00636,9.8,,
,,,,,0.004724,0.006364,10.4,0.004724,0.006364,9.8,,
,,,,,0.004728,0.006368,10.4,0.004728,0.006368,9.8,,
,,,,,0.004732,0.006372,10.4,0.004732,0.006372,9.8,,
,,,,,0.004736,0.006376,10.4,0.004736,0.006376,9.8,,
,,,,,0.00474,0.00638,10.4,0.00474,0.00638,9.8,,
,,,,,0.004744,0.006384,10.4,0.004744,0.006384,9.8,,
,,,,,0.004748,0.006388,10.4,0.004748,0.006388,9.8,,
,,,,,0.004752,0.006392,10.4,0.004752,0.006392,9.8,,
,,,,,0.004756,0.006396,10.2,0.004756,0.006396,9.8,,
,,,,,0.00476,0.0064,10.4,0.00476,0.0064,9.8,,
,,,,,0.004764,0.006404,10.4,0.004764,0.006404,9.6,,
,,,,,0.004768,0.006408,10.4,0.004768,0.006408,9.6,,
,,,,,0.004772,0.006412,10.4,0.004772,0.006412,9.8,,
,,,,,0.004776,0.006416,10.4,0.004776,0.006416,9.8,,
,,,,,0.00478,0.00642,10.4,0.00478,0.00642,9.8,,
,,,,,0.004784,0.006424,10.4,0.004784,0.006424,9.8,,
,,,,,0.004788,0.006428,10.4,0.004788,0.006428,9.8,,
,,,,,0.004792,0.006432,10.4,0.004792,0.006432,9.8,,
,,,,,0.004796,0.006436,10.4,0.004796,0.006436,9.8,,
,,,,,0.0048,0.00644,10.4,0.0048,0.00644,9.8,,
,,,,,0.004804,0.006444,10.4,0.004804,0.006444,9.6,,
,,,,,0.004808,0.006448,10.4,0.004808,0.006448,9.8,,
,,,,,0.004812,0.006452,10.4,0.004812,0.006452,9.8,,
,,,,,0.004816,0.006456,10.4,0.004816,0.006456,9.8,,
,,,,,0.00482,0.00646,10.4,0.00482,0.00646,9.8,,
,,,,,0.004824,0.006464,10.4,0.004824,0.006464,9.8,,
,,,,,0.004828,0.006468,10.4,0.004828,0.006468,9.8,,
,,,,,0.004832,0.006472,10.4,0.004832,0.006472,9.8,,
,,,,,0.004836,0.006476,10.4,0.004836,0.006476,9.8,,
,,,,,0.00484,0.00648,10.4,0.00484,0.00648,9.8,,
,,,,,0.004844,0.006484,10.2,0.004844,0.006484,9.8,,
,,,,,0.004848,0.006488,10.4,0.004848,0.006488,9.8,,
,,,,,0.004852,0.006492,10.2,0.004852,0.006492,9.8,,
,,,,,0.004856,0.006496,10.4,0.004856,0.006496,9.8,,
,,,,,0.00486,0.0065,10.4,0.00486,0.0065,9.8,,
,,,,,0.004864,0.006504,10.4,0.004864,0.006504,9.8,,
,,,,,0.004868,0.006508,10.4,0.004868,0.006508,9.8,,
,,,,,0.004872,0.006512,10.4,0.004872,0.006512,9.6,,
,,,,,0.004876,0.006516,10.4,0.004876,0.006516,9.8,,
,,,,,0.00488,0.00652,10.4,0.00488,0.00652,9.8,,
,,,,,0.004884,0.006524,10.4,0.004884,0.006524,9.8,,
,,,,,0.004888,0.006528,10.4,0.004888,0.006528,9.8,,
,,,,,0.004892,0.006532,10.2,0.004892,0.006532,9.8,,
,,,,,0.004896,0.006536,10.4,0.004896,0.006536,9.8,,
,,,,,0.0049,0.00654,10.4,0.0049,0.00654,9.6,,
,,,,,0.004904,0.006544,10.4,0.004904,0.006544,9.6,,
,,,,,0.004908,0.006548,10.4,0.004908,0.006548,9.8,,
,,,,,0.004912,0.006552,10.4,0.004912,0.006552,9.8,,
,,,,,0.004916,0.006556,10.4,0.004916,0.006556,9.8,,
,,,,,0.00492,0.00656,10.4,0.00492,0.00656,9.8,,
,,,,,0.004924,0.006564,10.4,0.004924,0.006564,9.8,,
,,,,,0.004928,0.006568,10.4,0.004928,0.006568,9.8,,
,,,,,0.004932,0.006572,10.4,0.004932,0.006572,9.8,,
,,,,,0.004936,0.006576,10.4,0.004936,0.006576,9.8,,
,,,,,0.00494,0.00658,10.4,0.00494,0.00658,9.8,,
,,,,,0.004944,0.006584,10.2,0.004944,0.006584,9.8,,
,,,,,0.004948,0.006588,10.4,0.004948,0.006588,9.8,,
,,,,,0.004952,0.006592,10.4,0.004952,0.006592,9.8,,
,,,,,0.004956,0.006596,10.4,0.004956,0.006596,9.8,,
,,,,,0.00496,0.0066,10.4,0.00496,0.0066,9.8,,
,,,,,0.004964,0.006604,10.2,0.004964,0.006604,9.8,,
,,,,,0.004968,0.006608,10.4,0.004968,0.006608,9.8,,
,,,,,0.004972,0.006612,10.4,0.004972,0.006612,9.8,,
,,,,,0.004976,0.006616,10.4,0.004976,0.006616,9.8,,
,,,,,0.00498,0.00662,10.4,0.00498,0.00662,9.8,,
,,,,,0.004984,0.006624,10.4,0.004984,0.006624,9.8,,
,,,,,0.004988,0.006628,10.4,0.004988,0.006628,9.8,,
,,,,,0.004992,0.006632,10.4,0.004992,0.006632,9.8,,
,,,,,0.004996,0.006636,10.4,0.004996,0.006636,9.6,,
,,,,,0,0.00664,0.4,0,0.00664,9.6,,
,,,,,0.000004,0.006644,0.2,0.000004,0.006644,9.6,,
,,,,,0.000008,0.006648,0.2,0.000008,0.006648,9.4,,
,,,,,0.000012,0.006652,0.2,0.000012,0.006652,9.4,,
,,,,,0.000016,0.006656,0.2,0.000016,0.006656,9.2,,
,,,,,0.00002,0.00666,0.2,0.00002,0.00666,9,,
,,,,,0.000024,0.006664,0.2,0.000024,0.006664,9,,
,,,,,0.000028,0.006668,0.2,0.000028,0.006668,8.8,,
,,,,,0.000032,0.006672,0.2,0.000032,0.006672,8.8,,
,,,,,0.000036,0.006676,0.2,0.000036,0.006676,8.6,,
,,,,,0.00004,0.00668,0,0.00004,0.00668,8.6,,
,,,,,0.000044,0.006684,0.2,0.000044,0.006684,8.4,,
,,,,,0.000048,0.006688,0.2,0.000048,0.006688,8.4,,
,,,,,0.000052,0.006692,0.2,0.000052,0.006692,8.2,,
,,,,,0.000056,0.006696,0.2,0.000056,0.006696,8.2,,
,,,,,0.00006,0.0067,0.2,0.00006,0.0067,8,,
,,,,,0.000064,0.006704,0.2,0.000064,0.006704,8,,
,,,,,0.000068,0.006708,0.2,0.000068,0.006708,7.8,,
,,,,,0.000072,0.006712,0.2,0.000072,0.006712,7.8,,
,,,,,0.000076,0.006716,0.2,0.000076,0.006716,7.8,,
,,,,,0.00008,0.00672,0.2,0.00008,0.00672,7.6,,
,,,,,0.000084,0.006724,0.2,0.000084,0.006724,7.6,,
,,,,,0.000088,0.006728,0.2,0.000088,0.006728,7.4,,
,,,,,0.000092,0.006732,0,0.000092,0.006732,7.4,,
,,,,,0.000096,0.006736,0.2,0.000096,0.006736,7.2,,
,,,,,0.0001,0.00674,0.2,0.0001,0.00674,7.2,,
,,,,,0.000104,0.006744,0.2,0.000104,0.006744,7.2,,
,,,,,0.000108,0.006748,0.2,0.000108,0.006748,7,,
,,,,,0.000112,0.006752,0.2,0.000112,0.006752,7,,
,,,,,0.000116,0.006756,0.2,0.000116,0.006756,6.8,,
,,,,,0.00012,0.00676,0.2,0.00012,0.00676,6.8,,
,,,,,0.000124,0.006764,0.2,0.000124,0.006764,6.8,,
,,,,,0.000128,0.006768,0.2,0.000128,0.006768,6.6,,
,,,,,0.000132,0.006772,0.2,0.000132,0.006772,6.6,,
,,,,,0.000136,0.006776,0.2,0.000136,0.006776,6.4,,
,,,,,0.00014,0.00678,0.2,0.00014,0.00678,6.2,,
,,,,,0.000144,0.006784,0.2,0.000144,0.006784,6.2,,
,,,,,0.000148,0.006788,0.2,0.000148,0.006788,6.2,,
,,,,,0.000152,0.006792,0.2,0.000152,0.006792,6.2,,
,,,,,0.000156,0.006796,0.2,0.000156,0.006796,6,,
,,,,,0.00016,0.0068,0.2,0.00016,0.0068,6,,
,,,,,0.000164,0.006804,0.2,0.000164,0.006804,6,,
,,,,,0.000168,0.006808,0.2,0.000168,0.006808,6,,
,,,,,0.000172,0.006812,0.2,0.000172,0.006812,5.8,,
,,,,,0.000176,0.006816,0.2,0.000176,0.006816,5.8,,
,,,,,0.00018,0.00682,0.2,0.00018,0.00682,5.8,,
,,,,,0.000184,0.006824,0.2,0.000184,0.006824,5.8,,
,,,,,0.000188,0.006828,0.2,0.000188,0.006828,5.6,,
,,,,,0.000192,0.006832,0.2,0.000192,0.006832,5.6,,
,,,,,0.000196,0.006836,0.2,0.000196,0.006836,5.4,,
,,,,,0.0002,0.00684,0.2,0.0002,0.00684,5.4,,
,,,,,0.000204,0.006844,0.2,0.000204,0.006844,5.4,,
,,,,,0.000208,0.006848,0.2,0.000208,0.006848,5.4,,
,,,,,0.000212,0.006852,0.2,0.000212,0.006852,5.2,,
,,,,,0.000216,0.006856,0.2,0.000216,0.006856,5.2,,
,,,,,0.00022,0.00686,0,0.00022,0.00686,5,,
,,,,,0.000224,0.006864,0.2,0.000224,0.006864,5,,
,,,,,0.000228,0.006868,0.2,0.000228,0.006868,5,,
,,,,,0.000232,0.006872,0.2,0.000232,0.006872,5,,
,,,,,0.000236,0.006876,0.2,0.000236,0.006876,4.8,,
,,,,,0.00024,0.00688,0.2,0.00024,0.00688,4.6,,
,,,,,0.000244,0.006884,0.2,0.000244,0.006884,4.8,,
,,,,,0.000248,0.006888,0.2,0.000248,0.006888,4.6,,
,,,,,0.000252,0.006892,0.2,0.000252,0.006892,4.6,,
,,,,,0.000256,0.006896,0.2,0.000256,0.006896,4.6,,
,,,,,0.00026,0.0069,0.2,0.00026,0.0069,4.4,,
,,,,,0.000264,0.006904,0.2,0.000264,0.006904,4.4,,
,,,,,0.000268,0.006908,0.2,0.000268,0.006908,4.4,,
,,,,,0.000272,0.006912,0.2,0.000272,0.006912,4.4,,
,,,,,0.000276,0.006916,0.2,0.000276,0.006916,4.2,,
,,,,,0.00028,0.00692,0.2,0.00028,0.00692,4.2,,
,,,,,0.000284,0.006924,0.2,0.000284,0.006924,4.2,,
,,,,,0.000288,0.006928,0.2,0.000288,0.006928,4.2,,
,,,,,0.000292,0.006932,0.2,0.000292,0.006932,4,,
,,,,,0.000296,0.006936,0.2,0.000296,0.006936,4.2,,
,,,,,0.0003,0.00694,0.2,0.0003,0.00694,4,,
,,,,,0.000304,0.006944,0.2,0.000304,0.006944,4,,
,,,,,0.000308,0.006948,0.2,0.000308,0.006948,4,,
,,,,,0.000312,0.006952,0.2,0.000312,0.006952,4,,
,,,,,0.000316,0.006956,0,0.000316,0.006956,4,,
,,,,,0.00032,0.00696,0.2,0.00032,0.00696,4,,
,,,,,0.000324,0.006964,0.2,0.000324,0.006964,3.8,,
,,,,,0.000328,0.006968,0.2,0.000328,0.006968,3.8,,
,,,,,0.000332,0.006972,0.2,0.000332,0.006972,3.8,,
,,,,,0.000336,0.006976,0.2,0.000336,0.006976,3.6,,
,,,,,0.00034,0.00698,0.2,0.00034,0.00698,3.6,,
,,,,,0.000344,0.006984,0.2,0.000344,0.006984,3.6,,
,,,,,0.000348,0.006988,0.2,0.000348,0.006988,3.6,,
,,,,,0.000352,0.006992,0.2,0.000352,0.006992,3.4,,
,,,,,0.000356,0.006996,0.2,0.000356,0.006996,3.4,,
,,,,,0.00036,0.007,0,0.00036,0.007,3.4,,
,,,,,0.000364,0.007004,0.2,0.000364,0.007004,3.4,,
,,,,,0.000368,0.007008,0.2,0.000368,0.007008,3.4,,
,,,,,0.000372,0.007012,0.2,0.000372,0.007012,3.4,,
,,,,,0.000376,0.007016,0.2,0.000376,0.007016,3.2,,
,,,,,0.00038,0.00702,0.2,0.00038,0.00702,3.2,,
,,,,,0.000384,0.007024,0.2,0.000384,0.007024,3.2,,
,,,,,0.000388,0.007028,0.2,0.000388,0.007028,3.2,,
,,,,,0.000392,0.007032,0.2,0.000392,0.007032,3,,
,,,,,0.000396,0.007036,0.2,0.000396,0.007036,3,,
,,,,,0.0004,0.00704,0.2,0.0004,0.00704,3,,
,,,,,0.000404,0.007044,0.2,0.000404,0.007044,3,,
,,,,,0.000408,0.007048,0.2,0.000408,0.007048,3,,
,,,,,0.000412,0.007052,0,0.000412,0.007052,3,,
,,,,,0.000416,0.007056,0.2,0.000416,0.007056,3,,
,,,,,0.00042,0.00706,0.2,0.00042,0.00706,3,,
,,,,,0.000424,0.007064,0.2,0.000424,0.007064,2.8,,
,,,,,0.000428,0.007068,0.2,0.000428,0.007068,2.8,,
,,,,,0.000432,0.007072,0.2,0.000432,0.007072,2.8,,
,,,,,0.000436,0.007076,0.2,0.000436,0.007076,2.8,,
,,,,,0.00044,0.00708,0,0.00044,0.00708,2.8,,
,,,,,0.000444,0.007084,0.2,0.000444,0.007084,2.8,,
,,,,,0.000448,0.007088,0.2,0.000448,0.007088,2.6,,
,,,,,0.000452,0.007092,0.2,0.000452,0.007092,2.6,,
,,,,,0.000456,0.007096,0.2,0.000456,0.007096,2.6,,
,,,,,0.00046,0.0071,0.2,0.00046,0.0071,2.6,,
,,,,,0.000464,0.007104,0.2,0.000464,0.007104,2.6,,
,,,,,0.000468,0.007108,0,0.000468,0.007108,2.6,,
,,,,,0.000472,0.007112,0.2,0.000472,0.007112,2.4,,
,,,,,0.000476,0.007116,0.2,0.000476,0.007116,2.6,,
,,,,,0.00048,0.00712,0.2,0.00048,0.00712,2.4,,
,,,,,0.000484,0.007124,0.2,0.000484,0.007124,2.4,,
,,,,,0.000488,0.007128,0.2,0.000488,0.007128,2.4,,
,,,,,0.000492,0.007132,0.2,0.000492,0.007132,2.4,,
,,,,,0.000496,0.007136,0.2,0.000496,0.007136,2.4,,
,,,,,0.0005,0.00714,0.2,0.0005,0.00714,2.4,,
,,,,,0.000504,0.007144,0.2,0.000504,0.007144,2.2,,
,,,,,0.000508,0.007148,0.2,0.000508,0.007148,2.2,,
,,,,,0.000512,0.007152,0.2,0.000512,0.007152,2.2,,
,,,,,0.000516,0.007156,0.2,0.000516,0.007156,2.2,,
,,,,,0.00052,0.00716,0.2,0.00052,0.00716,2.2,,
,,,,,0.000524,0.007164,0.2,0.000524,0.007164,2.2,,
,,,,,0.000528,0.007168,0.2,0.000528,0.007168,2.2,,
,,,,,0.000532,0.007172,0.2,0.000532,0.007172,2,,
,,,,,0.000536,0.007176,0.2,0.000536,0.007176,2,,
,,,,,0.00054,0.00718,0.2,0.00054,0.00718,2,,
,,,,,0.000544,0.007184,0.2,0.000544,0.007184,2,,
,,,,,0.000548,0.007188,0.2,0.000548,0.007188,2,,
,,,,,0.000552,0.007192,0.2,0.000552,0.007192,2,,
,,,,,0.000556,0.007196,0.2,0.000556,0.007196,2,,
,,,,,0.00056,0.0072,0.2,0.00056,0.0072,2,,
,,,,,0.000564,0.007204,0.2,0.000564,0.007204,2,,
,,,,,0.000568,0.007208,0.2,0.000568,0.007208,2,,
,,,,,0.000572,0.007212,0.2,0.000572,0.007212,2,,
,,,,,0.000576,0.007216,0.2,0.000576,0.007216,2,,
,,,,,0.00058,0.00722,0.2,0.00058,0.00722,1.8,,
,,,,,0.000584,0.007224,0.2,0.000584,0.007224,1.8,,
,,,,,0.000588,0.007228,0.2,0.000588,0.007228,1.8,,
,,,,,0.000592,0.007232,0.2,0.000592,0.007232,1.8,,
,,,,,0.000596,0.007236,0.2,0.000596,0.007236,1.8,,
,,,,,0.0006,0.00724,0.2,0.0006,0.00724,1.8,,
,,,,,0.000604,0.007244,0.2,0.000604,0.007244,1.8,,
,,,,,0.000608,0.007248,0.2,0.000608,0.007248,1.8,,
,,,,,0.000612,0.007252,0.2,0.000612,0.007252,1.6,,
,,,,,0.000616,0.007256,0.2,0.000616,0.007256,1.6,,
,,,,,0.00062,0.00726,0,0.00062,0.00726,1.6,,
,,,,,0.000624,0.007264,0.2,0.000624,0.007264,1.6,,
,,,,,0.000628,0.007268,0,0.000628,0.007268,1.6,,
,,,,,0.000632,0.007272,0.2,0.000632,0.007272,1.6,,
,,,,,0.000636,0.007276,0.2,0.000636,0.007276,1.6,,
,,,,,0.00064,0.00728,0.2,0.00064,0.00728,1.6,,
,,,,,0.000644,0.007284,0.2,0.000644,0.007284,1.6,,
,,,,,0.000648,0.007288,0.2,0.000648,0.007288,1.4,,
,,,,,0.000652,0.007292,0.2,0.000652,0.007292,1.4,,
,,,,,0.000656,0.007296,0.2,0.000656,0.007296,1.6,,
,,,,,0.00066,0.0073,0.2,0.00066,0.0073,1.4,,
,,,,,0.000664,0.007304,0.2,0.000664,0.007304,1.4,,
,,,,,0.000668,0.007308,0.2,0.000668,0.007308,1.4,,
,,,,,0.000672,0.007312,0.2,0.000672,0.007312,1.4,,
,,,,,0.000676,0.007316,0.2,0.000676,0.007316,1.4,,
,,,,,0.00068,0.00732,0.2,0.00068,0.00732,1.4,,
,,,,,0.000684,0.007324,0.2,0.000684,0.007324,1.4,,
,,,,,0.000688,0.007328,0.2,0.000688,0.007328,1.4,,
,,,,,0.000692,0.007332,0.2,0.000692,0.007332,1.4,,
,,,,,0.000696,0.007336,0.2,0.000696,0.007336,1.4,,
,,,,,0.0007,0.00734,0.2,0.0007,0.00734,1.4,,
,,,,,0.000704,0.007344,0.2,0.000704,0.007344,1.2,,
,,,,,0.000708,0.007348,0.2,0.000708,0.007348,1.2,,
,,,,,0.000712,0.007352,0.2,0.000712,0.007352,1.2,,
,,,,,0.000716,0.007356,0.2,0.000716,0.007356,1.4,,
,,,,,0.00072,0.00736,0.2,0.00072,0.00736,1.2,,
,,,,,0.000724,0.007364,0,0.000724,0.007364,1,,
,,,,,0.000728,0.007368,0.2,0.000728,0.007368,1.2,,
,,,,,0.000732,0.007372,0,0.000732,0.007372,1.2,,
,,,,,0.000736,0.007376,0.2,0.000736,0.007376,1.2,,
,,,,,0.00074,0.00738,0.2,0.00074,0.00738,1.2,,
,,,,,0.000744,0.007384,0.2,0.000744,0.007384,1.2,,
,,,,,0.000748,0.007388,0.2,0.000748,0.007388,1.2,,
,,,,,0.000752,0.007392,0.2,0.000752,0.007392,1.2,,
,,,,,0.000756,0.007396,0.2,0.000756,0.007396,1.2,,
,,,,,0.00076,0.0074,0.2,0.00076,0.0074,1.2,,
,,,,,0.000764,0.007404,0.2,0.000764,0.007404,1.2,,
,,,,,0.000768,0.007408,0.2,0.000768,0.007408,1.2,,
,,,,,0.000772,0.007412,0,0.000772,0.007412,1,,
,,,,,0.000776,0.007416,0.2,0.000776,0.007416,1,,
,,,,,0.00078,0.00742,0.2,0.00078,0.00742,1,,
,,,,,0.000784,0.007424,0.2,0.000784,0.007424,1,,
,,,,,0.000788,0.007428,0.2,0.000788,0.007428,1,,
,,,,,0.000792,0.007432,0.2,0.000792,0.007432,1,,
,,,,,0.000796,0.007436,0.2,0.000796,0.007436,1,,
,,,,,0.0008,0.00744,0.2,0.0008,0.00744,1,,
,,,,,0.000804,0.007444,0.2,0.000804,0.007444,1,,
